DMS ID,EVCouplings Spearman,Bitscore,Database,len_seq,Virus,assay,log_neff90,Num_Seq,Prop_90,Len_Seq,Neff90
BPT7_RPOL_Tsuboyama,0.1071292847040009,0.05,uniref90,56,Escherichia phage,stability,0.0196180765833591,38079,0.0001575671630032,56,3.0
BPT7_RPOL_Tsuboyama,0.0401450694760084,0.04,uniref90,56,Escherichia phage,stability,0.0247552564485694,92097,7.60068188974668e-05,56,4.0
BPT7_RPOL_Tsuboyama,0.0856033368045004,0.03,uniref90,56,Escherichia phage,stability,0.0196180765833591,35039,0.0001712377636348,56,3.0
BPT7_RPOL_Tsuboyama,0.3628324232356027,0.5,uniref_bfd_mgnify,56,Escherichia phage,stability,0.0443733330319285,14837,0.0022915683763564,56,11.999999999999996
LAMBDA_HCP_Tsuboyama,0.3250974094694026,0.5,uniref100,55,Escherichia phage lambda,stability,0.0844434708934795,2307,0.0641525791070654,55,103.99999999999996
LAMBDA_HCP_Tsuboyama,0.2422219916033486,0.3,uniref100,55,Escherichia phage lambda,stability,0.0897177078751034,19575,0.0132822477650063,55,138.99999999999997
LAMBDA_HCP_Tsuboyama,0.1986348158383656,0.1,uniref100,55,Escherichia phage lambda,stability,0.0873458371769683,178557,0.0016073298722536,55,122.00000000000004
LAMBDA_HCP_Tsuboyama,0.2069863192498769,0.05,uniref100,55,Escherichia phage lambda,stability,0.0890516327263802,232982,0.0012275626443244,55,134.0
LAMBDA_HCP_Tsuboyama,0.2259361015820177,0.04,uniref100,55,Escherichia phage lambda,stability,0.0890516327263802,229540,0.0012459702012721,55,134.00000000000003
LAMBDA_HCP_Tsuboyama,0.4354239376637819,0.5,uniref90,55,Escherichia phage lambda,stability,0.0252053520203616,1025,0.0068292682926829,55,4.0
LAMBDA_HCP_Tsuboyama,0.3327263560622189,0.3,uniref90,55,Escherichia phage lambda,stability,0.0515129698919312,7405,0.0031060094530722,55,17.0
LAMBDA_HCP_Tsuboyama,0.2541608527603364,0.1,uniref90,55,Escherichia phage lambda,stability,0.0525522137799302,75453,0.0003578386545266,55,18.0
LAMBDA_HCP_Tsuboyama,0.2534295528587676,0.05,uniref90,55,Escherichia phage lambda,stability,0.0515129698919312,101218,0.0002568713074749,55,17.0
LAMBDA_HCP_Tsuboyama,0.2562061702794125,0.04,uniref90,55,Escherichia phage lambda,stability,0.0515129698919312,108479,0.0002396777256427,55,17.0
LAMBDA_HCP_Tsuboyama,0.2797524911673176,0.03,uniref90,55,Escherichia phage lambda,stability,0.0515129698919312,100913,0.0002576476767116,55,17.0
LAMBDA_HCP_Tsuboyama,0.2572902459141898,0.5,uniref_bfd_mgnify,55,Escherichia phage lambda,stability,0.0901059465018411,5457,0.045629466739967,55,142.00000000000006
HIV1_HV1B9_ENV_DuenasDecamp,0.3916052948647971,0.5,uniref100,853,HIV-1,fitness,0.0021005386509121,93737,8.534516786327705e-05,853,6.0
HIV1_HV1B9_ENV_DuenasDecamp,0.3752753589088621,0.3,uniref100,853,HIV-1,fitness,0.0021005386509121,93729,8.535245228264465e-05,853,6.0
HIV1_HV1B9_ENV_DuenasDecamp,0.4097727287142645,0.1,uniref100,853,HIV-1,fitness,0.0021005386509121,93717,8.536338124353105e-05,853,6.0
HIV1_HV1B9_ENV_DuenasDecamp,0.4030574766075597,0.05,uniref100,853,HIV-1,fitness,0.0021005386509121,93698,8.538069115669492e-05,853,6.0
HIV1_HV1B9_ENV_DuenasDecamp,0.3879233361057361,0.04,uniref100,853,HIV-1,fitness,0.0021005386509121,93735,8.534698885154959e-05,853,6.0
HIV1_HV1B9_ENV_DuenasDecamp,0.384928334749326,0.03,uniref100,853,HIV-1,fitness,0.0021005386509121,93730,8.535154166222128e-05,853,6.0
HIV1_HV1B9_ENV_DuenasDecamp,0.3740948144729011,0.5,uniref90,853,HIV-1,fitness,0.0,22871,8.744698526518299e-05,853,1.0
HIV1_HV1B9_ENV_DuenasDecamp,0.3805118733496107,0.3,uniref90,853,HIV-1,fitness,0.0,22868,8.745845723281441e-05,853,1.0
HIV1_HV1B9_ENV_DuenasDecamp,0.39940702626882,0.1,uniref90,853,HIV-1,fitness,0.0,22874,8.74355163067238e-05,853,1.0
HIV1_HV1B9_ENV_DuenasDecamp,0.3793063857417272,0.05,uniref90,853,HIV-1,fitness,0.0,22874,8.74355163067238e-05,853,1.0
HIV1_HV1B9_ENV_DuenasDecamp,0.3846545112351566,0.04,uniref90,853,HIV-1,fitness,0.0,22873,8.743933895859748e-05,853,1.0
HIV1_HV1B9_ENV_DuenasDecamp,0.3758816800423122,0.03,uniref90,853,HIV-1,fitness,0.0,22872,8.744316194473592e-05,853,1.0
HIV1_HV1B9_ENV_DuenasDecamp,0.3813541215940687,0.5,uniref_bfd_mgnify,853,HIV-1,fitness,0.0021005386509121,94200,8.492569002123143e-05,853,6.0
HIV1_BF520_ENV_Haddox,0.3947536450640686,0.5,uniref100,852,HIV,fitness,0.0041702792405573,93624,0.0005874562078099,852,34.920634920634924
HIV1_BF520_ENV_Haddox,0.3991682116835302,0.3,uniref100,852,HIV,fitness,0.0041702792405573,93627,0.0005874373845151,852,34.920634920634924
HIV1_BF520_ENV_Haddox,0.4008055026369598,0.1,uniref100,852,HIV,fitness,0.0041741939596337,93630,0.0005874185624265,852,35.037301587301585
HIV1_BF520_ENV_Haddox,0.3925509304958862,0.05,uniref100,852,HIV,fitness,0.0041924752080288,93628,0.0005874311103516,852,35.58730158730158
HIV1_BF520_ENV_Haddox,0.3927129153083775,0.04,uniref100,852,HIV,fitness,0.0041924752080288,93620,0.0005874813074129,852,35.58730158730158
HIV1_BF520_ENV_Haddox,0.3977020463910698,0.03,uniref100,852,HIV,fitness,0.0041924752080288,93621,0.0005874750323111,852,35.58730158730159
HIV1_BF520_ENV_Haddox,0.4053515190463188,0.5,uniref90,852,HIV,fitness,0.0033988547396783,22858,0.001181205704786,852,18.09841269841269
HIV1_BF520_ENV_Haddox,0.4119378795148474,0.3,uniref90,852,HIV,fitness,0.0033988547396783,22859,0.0011811540312349,852,18.09841269841269
HIV1_BF520_ENV_Haddox,0.407655215880488,0.1,uniref90,852,HIV,fitness,0.0033988547396783,22856,0.0011813090654532,852,18.09841269841269
HIV1_BF520_ENV_Haddox,0.4051616107938193,0.05,uniref90,852,HIV,fitness,0.0033988547396783,22856,0.0011813090654532,852,18.09841269841269
HIV1_BF520_ENV_Haddox,0.4086782654459009,0.04,uniref90,852,HIV,fitness,0.0033988547396783,22857,0.0011812573828586,852,18.09841269841269
HIV1_BF520_ENV_Haddox,0.4082513203242971,0.03,uniref90,852,HIV,fitness,0.0033988547396783,22858,0.001181205704786,852,18.09841269841269
HIV1_BF520_ENV_Haddox,0.404138488800918,0.5,uniref_bfd_mgnify,852,HIV,fitness,0.0041702792405573,94083,0.0005845902022682,852,34.920634920634924
HIV1_BG505_ENV_Haddox,0.354071777140617,0.5,uniref100,860,HIV,fitness,0.0026116450482623,93599,0.0004487227427643,860,9.449999999999996
HIV1_BG505_ENV_Haddox,0.3602693625606918,0.3,uniref100,860,HIV,fitness,0.0024815888853128,93599,0.0004487227427643,860,8.450000000000012
HIV1_BG505_ENV_Haddox,0.3620469769314123,0.1,uniref100,860,HIV,fitness,0.0024815888853128,93597,0.0004487323311644,860,8.450000000000012
HIV1_BG505_ENV_Haddox,0.3724888556184611,0.05,uniref100,860,HIV,fitness,0.0024815888853128,93601,0.0004487131547739,860,8.450000000000012
HIV1_BG505_ENV_Haddox,0.3711638180226707,0.04,uniref100,860,HIV,fitness,0.0024815888853128,93597,0.0004487323311644,860,8.450000000000012
HIV1_BG505_ENV_Haddox,0.3653741223365225,0.03,uniref100,860,HIV,fitness,0.0024815888853128,93602,0.0004487083609324,860,8.450000000000012
HIV1_BG505_ENV_Haddox,0.3836936593685071,0.5,uniref90,860,HIV,fitness,0.0020834412432884,22838,0.0003940800420352,860,6.0
HIV1_BG505_ENV_Haddox,0.3852968804544009,0.3,uniref90,860,HIV,fitness,0.0020834412432884,22836,0.0003941145559642,860,6.0
HIV1_BG505_ENV_Haddox,0.3882143894618828,0.1,uniref90,860,HIV,fitness,0.0020834412432884,22836,0.0003941145559642,860,6.0
HIV1_BG505_ENV_Haddox,0.3826692923684511,0.05,uniref90,860,HIV,fitness,0.0020834412432884,22838,0.0003940800420352,860,6.0
HIV1_BG505_ENV_Haddox,0.390405522150357,0.04,uniref90,860,HIV,fitness,0.0020834412432884,22840,0.0003940455341506,860,6.0
HIV1_BG505_ENV_Haddox,0.3823308963196767,0.03,uniref90,860,HIV,fitness,0.0020834412432884,22841,0.0003940282824744,860,6.0
HIV1_BG505_ENV_Haddox,0.3613912451215808,0.5,uniref_bfd_mgnify,860,HIV,fitness,0.0024815888853128,94058,0.0004465329902825,860,8.450000000000012
IAV_H1_NP_Doud,0.3063179048295451,0.5,uniref100,498,IAV,fitness,0.0143736611066429,17696,0.8598553345388789,498,1284.4465846107144
IAV_H1_NP_Doud,0.2735248385792063,0.3,uniref100,498,IAV,fitness,0.0143739230991711,17698,0.8597581647643802,498,1284.6141802169975
IAV_H1_NP_Doud,0.2746927501058012,0.1,uniref100,498,IAV,fitness,0.0143870189469198,17831,0.8533452975155628,498,1293.0194685815345
IAV_H1_NP_Doud,0.2660996701647962,0.05,uniref100,498,IAV,fitness,0.0143872119798058,17972,0.8466503449810817,498,1293.143773005394
IAV_H1_NP_Doud,0.2641368409409838,0.04,uniref100,498,IAV,fitness,0.0143885263180917,17987,0.8459442931005726,498,1293.990465000531
IAV_H1_NP_Doud,0.2900536855816867,0.03,uniref100,498,IAV,fitness,0.0143808508618434,18038,0.8431644306464131,498,1289.0537862697877
IAV_H1_NP_Doud,0.1912558842793448,0.5,uniref90,498,IAV,fitness,0.0049897723891325,117,0.1196581196581196,498,12.0
IAV_H1_NP_Doud,0.1735433693590388,0.3,uniref90,498,IAV,fitness,0.0052993119068579,122,0.1311475409836065,498,14.0
IAV_H1_NP_Doud,0.1776306408860834,0.1,uniref90,498,IAV,fitness,0.0054378518094421,123,0.1382113821138211,498,15.0
IAV_H1_NP_Doud,0.2386768743865004,0.05,uniref90,498,IAV,fitness,0.0027837236167066,211,0.0236966824644549,498,4.0
IAV_H1_NP_Doud,0.2308073001677577,0.04,uniref90,498,IAV,fitness,0.0027837236167066,212,0.0235849056603773,498,4.0
IAV_H1_NP_Doud,0.1601541540667732,0.03,uniref90,498,IAV,fitness,0.0054378518094421,1501,0.011325782811459,498,15.0
IAV_H1_NP_Doud,0.2972425014331197,0.5,uniref_bfd_mgnify,498,IAV,fitness,0.0143326807140634,19072,0.8318477348993288,498,1258.4989693244536
IAV_H1_NP_Doud,0.2902378189555673,0.3,uniref_bfd_mgnify,498,IAV,fitness,0.0143329466844326,19073,0.8318041210087558,498,1258.6656726352994
IAV_H1_NP_Doud,0.2879902366846115,0.1,uniref_bfd_mgnify,498,IAV,fitness,0.0143321458302788,19209,0.8259149357072205,498,1258.1637849239166
IAV_H1_NP_Doud,0.2702155056204568,0.05,uniref_bfd_mgnify,498,IAV,fitness,0.0143442857430023,19356,0.8196424881173796,498,1265.7932756755804
IAV_H1_HA_Wu,0.507252860567029,0.5,uniref100,565,IAV,fitness,0.0056155236552102,72123,0.0010537553900974,565,23.873543163944102
IAV_H1_HA_Wu,0.5093415541396333,0.3,uniref100,565,IAV,fitness,0.0056155236552102,72444,0.0010490861907128,565,23.87354316394411
IAV_H1_HA_Wu,0.508586813871317,0.1,uniref100,565,IAV,fitness,0.0056155236552102,72443,0.0010491006722526,565,23.87354316394411
IAV_H1_HA_Wu,0.5085957548300002,0.05,uniref100,565,IAV,fitness,0.0056155236552102,72444,0.0010490861907128,565,23.87354316394411
IAV_H1_HA_Wu,0.5079103654789786,0.04,uniref100,565,IAV,fitness,0.0056155236552102,72440,0.0010491441192711,565,23.87354316394412
IAV_H1_HA_Wu,0.3784761674883586,0.5,uniref90,565,IAV,fitness,0.0028485626768745,1551,0.0032237266279819,565,5.0
IAV_H1_HA_Wu,0.3773799194088222,0.3,uniref90,565,IAV,fitness,0.0028485626768745,1558,0.0032092426187419,565,5.0
IAV_H1_HA_Wu,0.3797091277288931,0.1,uniref90,565,IAV,fitness,0.0028485626768745,1558,0.0032092426187419,565,5.0
IAV_H1_HA_Wu,0.3793234150987083,0.05,uniref90,565,IAV,fitness,0.0028485626768745,1558,0.0032092426187419,565,5.0
IAV_H1_HA_Wu,0.3781542370244843,0.04,uniref90,565,IAV,fitness,0.0028485626768745,1556,0.0032133676092544,565,5.0
IAV_H1_HA_Wu,0.5088318834353224,0.5,uniref_bfd_mgnify,565,IAV,fitness,0.0056144936758147,81084,0.000937299590548,565,23.859654275055217
IAV_H1_HA_Wu,0.508557582142504,0.3,uniref_bfd_mgnify,565,IAV,fitness,0.0056144936758147,81406,0.000933592118517,565,23.85965427505522
IAV_H1_HA_Wu,0.5096761821636732,0.1,uniref_bfd_mgnify,565,IAV,fitness,0.0056144936758147,81406,0.000933592118517,565,23.85965427505522
IAV_H1_HA_Wu,0.5088785435103376,0.05,uniref_bfd_mgnify,565,IAV,fitness,0.0056144936758147,81404,0.0009336150557712,565,23.859654275055217
IAV_NA_Jiang,0.5715230851885321,0.5,uniref100,453,IAV,binding,0.0080790131703145,48586,0.0023875190384061,453,38.85329809079808
IAV_NA_Jiang,0.5721465909710952,0.3,uniref100,453,IAV,binding,0.0080790131703145,48586,0.0023875190384061,453,38.85329809079809
IAV_NA_Jiang,0.5688966521030013,0.1,uniref100,453,IAV,binding,0.0080790131703145,48588,0.0023874207623281,453,38.85329809079808
IAV_NA_Jiang,0.5709095554984902,0.05,uniref100,453,IAV,binding,0.0080790131703145,48587,0.0023874698993557,453,38.85329809079808
IAV_NA_Jiang,0.5717525353165154,0.04,uniref100,453,IAV,binding,0.0078268677795197,48587,0.0019346738839607,453,34.65947385947386
IAV_NA_Jiang,0.5810792672475316,0.03,uniref100,453,IAV,binding,0.0066214360006906,48770,0.0010457248308386,453,20.075707625707626
IAV_NA_Jiang,0.4358332815453657,0.5,uniref90,453,IAV,binding,0.0024251926902165,487,0.0082135523613963,453,3.0
IAV_NA_Jiang,0.4408667600807016,0.3,uniref90,453,IAV,binding,0.0024251926902165,487,0.0082135523613963,453,3.0
IAV_NA_Jiang,0.4432087122370215,0.1,uniref90,453,IAV,binding,0.0024251926902165,488,0.0081967213114754,453,3.0
IAV_NA_Jiang,0.4377557788212442,0.05,uniref90,453,IAV,binding,0.0024251926902165,488,0.0081967213114754,453,3.0
IAV_NA_Jiang,0.4386767775587801,0.04,uniref90,453,IAV,binding,0.0024251926902165,487,0.0082135523613963,453,3.0
IAV_NA_Jiang,0.4757349341017366,0.03,uniref90,453,IAV,binding,0.0035528430738059,835,0.0071856287425149,453,5.0
IAV_NA_Jiang,0.5753706826903846,0.5,uniref_bfd_mgnify,453,IAV,binding,0.0081412461300819,52641,0.0022795919530404,453,39.964217726717735
IAV_NA_Jiang,0.5739549844699033,0.3,uniref_bfd_mgnify,453,IAV,binding,0.0081412461300819,52640,0.0022796352583586,453,39.96421772671773
IAV_NA_Jiang,0.571675900787604,0.1,uniref_bfd_mgnify,453,IAV,binding,0.0081412461300819,52644,0.0022794620469569,453,39.964217726717735
IAV_NA_Jiang,0.572350193950274,0.05,uniref_bfd_mgnify,453,IAV,binding,0.0081412461300819,52644,0.0022794620469569,453,39.96421772671773
IAV_RDRP_Li,0.3743201641561039,0.5,uniref100,757,IAV,fitness,0.0096265158576141,26894,0.9058526065293374,757,1461.57880571149
IAV_RDRP_Li,0.3272472561927357,0.3,uniref100,757,IAV,fitness,0.0096228736044429,27082,0.8993427368731999,757,1457.554512012966
IAV_RDRP_Li,0.3301554455629955,0.1,uniref100,757,IAV,fitness,0.0096231408822154,27080,0.8994830132939439,757,1457.8494477950169
IAV_RDRP_Li,0.3320448194095064,0.05,uniref100,757,IAV,fitness,0.0096197864433052,28246,0.8622105784889896,757,1454.1522119430383
IAV_RDRP_Li,0.3303519855819509,0.04,uniref100,757,IAV,fitness,0.0096175154154451,28259,0.8617785484270498,757,1451.6544275329586
IAV_RDRP_Li,0.3280048837556394,0.03,uniref100,757,IAV,fitness,0.009617127153919,28328,0.8596441683140356,757,1451.2278287042177
IAV_RDRP_Li,0.1912687408884794,0.5,uniref90,757,IAV,fitness,0.0043039584386016,341,0.0879765395894428,757,26.0
IAV_RDRP_Li,0.2503368943486473,0.3,uniref90,757,IAV,fitness,0.0027469505174106,417,0.0239808153477218,757,8.0
IAV_RDRP_Li,0.2465478519874519,0.1,uniref90,757,IAV,fitness,0.0027469505174106,419,0.0238663484486873,757,8.0
IAV_RDRP_Li,0.2140554324586846,0.05,uniref90,757,IAV,fitness,0.0046189003453982,879,0.0398179749715585,757,33.0
IAV_RDRP_Li,0.2155554496819554,0.04,uniref90,757,IAV,fitness,0.0046583362280266,897,0.040133779264214,757,34.0
IAV_RDRP_Li,0.1739167732083021,0.03,uniref90,757,IAV,fitness,0.0046583362280266,973,0.0369989722507708,757,34.0
IAV_RDRP_Li,0.3613190541166882,0.5,uniref_bfd_mgnify,757,IAV,fitness,0.009658250005557,28091,0.8956961304332348,757,1497.1150784941954
IAV_RDRP_Li,0.3250524088194799,0.3,uniref_bfd_mgnify,757,IAV,fitness,0.009654564457963,28283,0.8894388855496235,757,1492.9440092781736
IAV_RDRP_Li,0.324161277656352,0.1,uniref_bfd_mgnify,757,IAV,fitness,0.0096534779145706,28283,0.8894388855496235,757,1491.7165477735714
IAV_H1_HA_Doud,0.4749745770844019,0.5,uniref100,565,IAV,fitness,0.0056155236552102,72123,0.0010537553900974,565,23.873543163944102
IAV_H1_HA_Doud,0.4759402314008805,0.3,uniref100,565,IAV,fitness,0.0056155236552102,72444,0.0010490861907128,565,23.87354316394411
IAV_H1_HA_Doud,0.4760356845569803,0.1,uniref100,565,IAV,fitness,0.0056155236552102,72443,0.0010491006722526,565,23.87354316394411
IAV_H1_HA_Doud,0.4752129559251606,0.05,uniref100,565,IAV,fitness,0.0056155236552102,72444,0.0010490861907128,565,23.87354316394411
IAV_H1_HA_Doud,0.4749154643450897,0.04,uniref100,565,IAV,fitness,0.0056155236552102,72440,0.0010491441192711,565,23.87354316394412
IAV_H1_HA_Doud,0.3889753909209409,0.5,uniref90,565,IAV,fitness,0.0028485626768745,1551,0.0032237266279819,565,5.0
IAV_H1_HA_Doud,0.3864679159274754,0.3,uniref90,565,IAV,fitness,0.0028485626768745,1558,0.0032092426187419,565,5.0
IAV_H1_HA_Doud,0.3882997072999988,0.1,uniref90,565,IAV,fitness,0.0028485626768745,1558,0.0032092426187419,565,5.0
IAV_H1_HA_Doud,0.3865028644054779,0.05,uniref90,565,IAV,fitness,0.0028485626768745,1558,0.0032092426187419,565,5.0
IAV_H1_HA_Doud,0.3841056013961453,0.04,uniref90,565,IAV,fitness,0.0028485626768745,1556,0.0032133676092544,565,5.0
IAV_H1_HA_Doud,0.4776606450993535,0.5,uniref_bfd_mgnify,565,IAV,fitness,0.0056144936758147,81084,0.000937299590548,565,23.859654275055217
IAV_H1_HA_Doud,0.4773299789866171,0.3,uniref_bfd_mgnify,565,IAV,fitness,0.0056144936758147,81406,0.000933592118517,565,23.85965427505522
IAV_H1_HA_Doud,0.4784908718612635,0.1,uniref_bfd_mgnify,565,IAV,fitness,0.0056144936758147,81406,0.000933592118517,565,23.85965427505522
IAV_H1_HA_Doud,0.4767265460001078,0.05,uniref_bfd_mgnify,565,IAV,fitness,0.0056144936758147,81404,0.0009336150557712,565,23.859654275055217
IAV_H3_HA_Lee,0.3795011840498859,0.5,uniref100,566,IAV,fitness,0.01153406592085,72624,0.158583939193655,566,684.2212369791457
IAV_H3_HA_Lee,0.3774100296818365,0.3,uniref100,566,IAV,fitness,0.0115336617510889,72920,0.1579402084476138,566,684.0647323726412
IAV_H3_HA_Lee,0.377087771659821,0.1,uniref100,566,IAV,fitness,0.0115353249085926,72915,0.1580881848727971,566,684.7089779386802
IAV_H3_HA_Lee,0.3778830930232104,0.05,uniref100,566,IAV,fitness,0.0115470581631614,72921,0.1579654694806708,566,689.2712777829523
IAV_H3_HA_Lee,0.3782556370412571,0.04,uniref100,566,IAV,fitness,0.0115419180617756,72912,0.1579575378538512,566,687.2688968305715
IAV_H3_HA_Lee,0.2793609885044758,0.5,uniref90,566,IAV,fitness,0.0076247866502673,1528,0.0602094240837696,566,74.8607142857143
IAV_H3_HA_Lee,0.2737541333736235,0.3,uniref90,566,IAV,fitness,0.0076288941597463,1531,0.0600914435009797,566,75.0349567099567
IAV_H3_HA_Lee,0.2748956229854247,0.1,uniref90,566,IAV,fitness,0.0076288941597463,1533,0.0600130463144161,566,75.0349567099567
IAV_H3_HA_Lee,0.2773416764731842,0.05,uniref90,566,IAV,fitness,0.0076288941597463,1534,0.059973924380704,566,75.0349567099567
IAV_H3_HA_Lee,0.274503587883487,0.04,uniref90,566,IAV,fitness,0.0076713690431596,1532,0.0613577023498694,566,76.8607142857143
IAV_H3_HA_Lee,0.2801685159201692,0.03,uniref90,566,IAV,fitness,0.0067255521020677,17889,0.0026832131477444,566,45.0
IAV_H3_HA_Lee,0.3787590338182042,0.5,uniref_bfd_mgnify,566,IAV,fitness,0.0115699178703255,81550,0.1459963212752912,566,698.2474233079066
IAV_H3_HA_Lee,0.3776993176541586,0.3,uniref_bfd_mgnify,566,IAV,fitness,0.0115700621504626,81851,0.1454594323832329,566,698.3044463066278
IAV_H3_HA_Lee,0.375977401130259,0.1,uniref_bfd_mgnify,566,IAV,fitness,0.011568252688561,81854,0.145588486817993,566,697.5896401105803
IAV_H3_HA_Lee,0.3766935654451949,0.05,uniref_bfd_mgnify,566,IAV,fitness,0.0115791241549154,81852,0.1454820896251771,566,701.8953169007623
IAV_H3_NP_Doud,0.284154124423585,0.5,uniref100,498,IAV,fitness,0.0138946791953393,17696,0.7775203435804702,498,1011.8647951373508
IAV_H3_NP_Doud,0.265155802693731,0.3,uniref100,498,IAV,fitness,0.0138940194348998,17698,0.7773759746864053,498,1011.532390743634
IAV_H3_NP_Doud,0.2513737628373541,0.1,uniref100,498,IAV,fitness,0.0139042609597723,17830,0.7716208637128436,498,1016.704667360658
IAV_H3_NP_Doud,0.2431581611054166,0.05,uniref100,498,IAV,fitness,0.0139039676230071,17975,0.7653963838664812,498,1016.5561562529058
IAV_H3_NP_Doud,0.2426870834756702,0.04,uniref100,498,IAV,fitness,0.0139026159105803,17955,0.76624895572264,498,1015.8720889083648
IAV_H3_NP_Doud,0.2538636427151393,0.03,uniref100,498,IAV,fitness,0.0139157767444856,25441,0.5580755473448371,498,1022.5520781069288
IAV_H3_NP_Doud,0.2595597649825201,0.5,uniref90,498,IAV,fitness,0.0049897723891325,117,0.1196581196581196,498,12.0
IAV_H3_NP_Doud,0.2146421922375919,0.3,uniref90,498,IAV,fitness,0.0054378518094421,122,0.1393442622950819,498,15.0
IAV_H3_NP_Doud,0.2122821156353247,0.1,uniref90,498,IAV,fitness,0.0032318030370162,142,0.0422535211267605,498,5.0
IAV_H3_NP_Doud,0.2383317420692479,0.05,uniref90,498,IAV,fitness,0.0032318030370162,211,0.0284360189573459,498,5.0
IAV_H3_NP_Doud,0.2537823687311359,0.04,uniref90,498,IAV,fitness,0.0032318030370162,214,0.02803738317757,498,5.0
IAV_H3_NP_Doud,0.1704631097400622,0.03,uniref90,498,IAV,fitness,0.0049897723891325,356,0.0393258426966292,498,12.0
IAV_H3_NP_Doud,0.2674596384567711,0.5,uniref_bfd_mgnify,498,IAV,fitness,0.013862245768371,19072,0.751205956375839,498,995.652591126825
IAV_H3_NP_Doud,0.2527973514144983,0.3,uniref_bfd_mgnify,498,IAV,fitness,0.0138625819474627,19073,0.7511665705447491,498,995.8192944376708
IAV_H3_NP_Doud,0.2437880436996352,0.1,uniref_bfd_mgnify,498,IAV,fitness,0.0138716150908,19209,0.7458483002759123,498,1000.3090839929018
IAV_H5_HA_Dadonaite,0.3566898351065862,0.5,uniref100,567,IAV_h5_ha,fitness,0.0113642621037477,71695,0.0530301973638329,567,628.6260801879224
IAV_H5_HA_Dadonaite,0.3558635061455555,0.3,uniref100,567,IAV_h5_ha,fitness,0.0113620932855842,72330,0.0525784598368588,567,627.8535213011484
IAV_H5_HA_Dadonaite,0.3571340204511327,0.1,uniref100,567,IAV_h5_ha,fitness,0.0113744765058233,72331,0.0528127635453678,567,632.2773727509474
IAV_H5_HA_Dadonaite,0.3554709774571086,0.05,uniref100,567,IAV_h5_ha,fitness,0.0113622202554963,72330,0.0525784598368588,567,627.8987233213508
IAV_H5_HA_Dadonaite,0.3557116275461136,0.04,uniref100,567,IAV_h5_ha,fitness,0.0113641286578579,72308,0.0525944570448636,567,628.5785177370246
IAV_H5_HA_Dadonaite,0.3030596957654342,0.5,uniref90,567,IAV_h5_ha,fitness,0.0059985844473759,1537,0.0195185426154847,567,30.0
IAV_H5_HA_Dadonaite,0.302757457332284,0.3,uniref90,567,IAV_h5_ha,fitness,0.0059387933509461,1543,0.0194426441996111,567,29.0
IAV_H5_HA_Dadonaite,0.3050952920316203,0.1,uniref90,567,IAV_h5_ha,fitness,0.0059387933509461,1543,0.0194426441996111,567,29.0
IAV_H5_HA_Dadonaite,0.3037084015595946,0.05,uniref90,567,IAV_h5_ha,fitness,0.0059387933509461,1543,0.0194426441996111,567,29.0
IAV_H5_HA_Dadonaite,0.3111509073155962,0.04,uniref90,567,IAV_h5_ha,fitness,0.0059985844473759,1545,0.0194174757281553,567,30.0
IAV_H5_HA_Dadonaite,0.3548536849600587,0.5,uniref_bfd_mgnify,567,IAV_h5_ha,fitness,0.011389818386706,80329,0.05047990140547,567,637.8014482454091
IAV_H5_HA_Dadonaite,0.3553182900972407,0.3,uniref_bfd_mgnify,567,IAV_h5_ha,fitness,0.0113901630359585,81245,0.0499230721890577,567,637.9260971124781
IAV_H5_HA_Dadonaite,0.3558265480545933,0.1,uniref_bfd_mgnify,567,IAV_h5_ha,fitness,0.0113956241810076,81245,0.0499230721890577,567,639.9044770669917
IAV_H5_HA_Dadonaite,0.3541890993362013,0.05,uniref_bfd_mgnify,567,IAV_h5_ha,fitness,0.0113891715496298,81244,0.0499359952734971,567,637.567573230836
IAV_PA_Wu,0.4966275542043161,0.5,uniref100,716,IAV,fitness,0.0103415279458694,30053,0.8906265597444515,716,1643.4188396272748
IAV_PA_Wu,0.4882269577102283,0.3,uniref100,716,IAV,fitness,0.010339265726321,30198,0.8863169746340818,716,1640.7590679450402
IAV_PA_Wu,0.4832204367857158,0.1,uniref100,716,IAV,fitness,0.010342276632645,30290,0.8836909871244635,716,1644.3000464575232
IAV_PA_Wu,0.4891445646891957,0.05,uniref100,716,IAV,fitness,0.0103420687112933,30317,0.8828709964706271,716,1644.0552749545895
IAV_PA_Wu,0.4932235525484575,0.04,uniref100,716,IAV,fitness,0.0103434538641624,30316,0.8829331046312179,716,1645.6866075765497
IAV_PA_Wu,0.483714684454874,0.03,uniref100,716,IAV,fitness,0.0103427734866303,30316,0.8829331046312179,716,1644.8851060723985
IAV_PA_Wu,0.3281089052853888,0.5,uniref90,716,IAV,fitness,0.0052202089640829,275,0.16,716,42.0
IAV_PA_Wu,0.3324061953064991,0.3,uniref90,716,IAV,fitness,0.0052202089640829,276,0.1594202898550724,716,42.0
IAV_PA_Wu,0.2875164771308495,0.1,uniref90,716,IAV,fitness,0.0032159009678687,354,0.0282485875706214,716,10.0
IAV_PA_Wu,0.2901874976275427,0.05,uniref90,716,IAV,fitness,0.0032159009678687,354,0.0282485875706214,716,10.0
IAV_PA_Wu,0.2956835788419867,0.04,uniref90,716,IAV,fitness,0.0032159009678687,353,0.0283286118980169,716,10.0
IAV_PA_Wu,0.2883160065702859,0.03,uniref90,716,IAV,fitness,0.0032159009678687,353,0.0283286118980169,716,10.0
